Symbol,Date,Exchange,Open,High,Low,Close,Prev High,Prev Low,Prev Close,GAP%,ATR14,Outstanding Shares,Market Cap,Volume(-1),Volume(-2),Volume(-3),Avg Prev 3 Day Volume,PM Volume,Daily Volume,Volume Open to HOD,Volume HOD to Close,PM Trades,No. Trades,PM Volume / Avg Prev 3 Day Volume,Daily Volume / Avg Prev 3 Day Volume,PM Supply Rotation,Daily Supply Rotation,Supply Rotations Open to HOD,Supply Rotations HOD to Close,Open Time,Time HOD,Time LOD,Minutes Open to HOD,Minutes Open to LOD,Time HOD - LOD,Broke PM High,Broke PM Low,Day
SGOC,2021-07-12,NASDAQ,17.01,29.0,17.0,20.0,18.8,2.4,9.79,73.75,27.0,96098647.0,940805754.13,125285914.0,5595223.0,156531.0,43679222.67,7086322.0,115769569.0,44218317.0,52824656.0,26139.0,750507.0,0.16,2.65,0.07,1.2,0.46,0.55,09:30:00,11:08:00,04:00:00,98.0,-330.0,428.0,True,False,0
OSAT,2021-07-13,NASDAQ,12.29,14.85,8.88,9.36,7.36,6.65,6.67,84.26,10.07,5476918.0,36531043.06,1052422.0,1112190.0,1772079.0,1312230.33,18781976.0,93175584.0,15272592.0,48386578.0,66543.0,522880.0,14.31,71.01,3.43,17.01,2.79,8.83,09:30:00,09:42:00,05:53:00,12.0,-217.0,229.0,True,False,1
DTSS,2021-07-14,NASDAQ,6.27,6.84,3.65,3.98,3.0,2.5,2.93,113.99,4.72,21474138.0,62919224.34,2860004.0,42779469.0,1339280.0,15659584.33,14220383.0,88596249.0,3299754.0,64030215.0,46397.0,339669.0,0.91,5.66,0.66,4.13,0.15,2.98,09:30:00,09:31:00,04:17:00,1.0,-313.0,314.0,True,False,2
CEMI,2021-07-21,NASDAQ,4.01,6.95,3.83,5.34,2.41,2.06,2.06,94.66,4.89,20296231.0,41810235.86,1391550.0,332647.0,204333.0,642843.33,26087327.0,396465236.0,155715384.0,193170399.0,71622.0,1205111.0,40.58,616.74,1.29,19.53,7.67,9.52,09:30:00,11:06:00,04:00:00,96.0,-330.0,426.0,True,False,2
NURO,2021-07-21,NASDAQ,17.41,38.67,15.75,20.8,12.0,3.86,10.04,73.41,35.65,5046198.0,50663827.92,282027833.0,94546.0,32402.0,94051593.67,20568421.0,89197600.0,7908666.0,48815349.0,76326.0,610847.0,0.22,0.95,4.08,17.68,1.57,9.67,09:30:00,10:24:00,04:47:00,54.0,-283.0,337.0,True,False,2
NURO,2021-07-22,NASDAQ,38.58,38.75,21.25,24.73,38.67,15.75,20.8,85.48,35.73,5628907.0,117081265.6,89197600.0,282027833.0,94546.0,123773326.33,10071649.0,62196436.0,,42118544.0,40808.0,471549.0,0.08,0.5,1.79,11.05,,7.48,09:30:00,09:25:00,04:00:00,-5.0,-330.0,325.0,False,False,3
SCKT,2021-07-23,NASDAQ,14.3,14.7,7.88,8.35,6.03,5.75,5.8,146.55,9.2,7139084.0,41406687.2,5031768.0,48037.0,29789.0,1703198.0,11599498.0,52491633.0,,34116398.0,46889.0,339526.0,6.81,30.82,1.62,7.35,,4.78,09:30:00,08:50:00,04:00:00,-40.0,-330.0,290.0,False,False,4
EVK,2021-08-02,NASDAQ,4.46,6.22,3.74,5.08,2.39,2.19,2.26,97.35,4.14,14810660.0,33472091.6,423465.0,171758.0,690173.0,428465.33,11099706.0,167903809.0,58947386.0,87377777.0,39950.0,655217.0,25.91,391.87,0.75,11.34,3.98,5.9,09:30:00,10:49:00,07:11:00,79.0,-139.0,218.0,True,False,0
BYSI,2021-08-04,NASDAQ,28.1,30.0,20.57,26.58,9.64,9.2,9.63,191.8,21.1,39115208.0,376679453.04,131435.0,106122.0,94570.0,110709.0,6391456.0,83215094.0,45635838.0,18826782.0,27361.0,613030.0,57.73,751.66,0.16,2.13,1.17,0.48,09:30:00,08:01:00,05:21:00,-89.0,-249.0,160.0,False,False,2
PMCB,2021-08-18,NASDAQ,6.3,9.98,6.08,9.9,3.5,2.77,3.42,84.21,7.75,7634465.0,26109870.3,1142784.0,2061477.0,20339551.0,7847937.33,15091010.0,229471149.0,190879122.0,2764351.0,49023.0,951796.0,1.92,29.24,1.98,30.06,25.0,0.36,09:30:00,15:54:00,04:22:00,384.0,-308.0,692.0,True,False,2
SONN,2021-08-19,NASDAQ,22.4,28.98,15.82,17.08,12.81,10.22,10.43,114.74,18.76,29702970.0,22131682.95,3382624.0,1188611.0,1097356.0,1889530.33,1925421.64,14989289.07,2593609.07,9719600.43,4344.93,29028.79,1.02,7.93,0.06,0.5,0.09,0.33,09:30:00,05:51:00,04:13:00,-219.0,-317.0,98.0,False,False,3
GRNQ,2021-08-20,NASDAQ,13.4,15.9,7.4,7.6,7.17,6.4,6.53,105.11,9.5,67671997.0,44210115.64,851432.0,355159.0,721836.0,642809.0,2900721.3,21265999.3,4133599.7,13246465.2,3564.2,26683.6,4.51,33.08,0.04,0.31,0.06,0.2,09:30:00,09:58:00,08:00:00,28.0,-90.0,118.0,True,False,4
GOVX,2021-08-20,NASDAQ,7.43,7.5,5.32,5.71,5.14,3.81,4.3,72.79,3.76,6327702.0,27209118.6,22914427.0,765560.0,200587.0,7960191.33,17601557.0,103636313.0,,78501853.0,56358.0,429685.0,2.21,13.02,2.78,16.38,,12.41,09:30:00,05:09:00,15:09:00,-261.0,339.0,-600.0,False,True,4
TRIL,2021-08-23,NASDAQ,17.71,17.76,17.37,17.59,6.16,5.8,6.09,190.89,11.96,104814674.0,638321364.66,470070.0,760920.0,592969.0,607986.33,17312562.0,69928981.0,2970677.0,46123143.0,13159.0,208669.0,28.48,115.02,0.17,0.67,0.03,0.44,09:30:00,06:45:00,06:44:00,-165.0,-166.0,1.0,False,False,0
SPRT,2021-08-27,NASDAQ,38.64,59.69,26.33,26.33,19.99,14.32,19.7,96.14,53.09,24237876.0,477486157.2,105897922.0,51990813.0,80740511.0,79543082.0,17956694.0,166548605.0,65103353.0,52464999.0,73841.0,1526532.0,0.23,2.09,0.74,6.87,2.69,2.16,09:30:00,12:45:00,04:00:00,195.0,-330.0,525.0,True,False,4
BBIG,2021-08-30,NASDAQ,6.19,6.8,4.41,4.8,4.06,2.28,3.61,71.7,5.33,65564435.0,347491505.5,238322062.0,7650609.0,16896498.0,87623056.33,60062087.61,486128548.71,14573844.6,356670705.51,140157.15,2195250.96,0.69,5.55,0.92,7.41,0.22,5.44,09:30:00,04:55:00,12:05:00,-275.0,155.0,-430.0,False,True,0
ACIU,2021-08-31,NASDAQ,12.01,12.61,7.93,8.13,7.21,6.8,6.99,71.82,6.48,72652654.0,507842051.46,142882.0,100518.0,160521.0,134640.33,17779712.0,103089052.0,12548609.0,63991488.0,66211.0,515524.0,132.05,765.66,0.24,1.42,0.17,0.88,09:30:00,09:19:00,07:30:00,-11.0,-120.0,109.0,False,False,1
KDMN,2021-09-08,NASDAQ,9.18,9.2,9.06,9.07,5.39,5.18,5.3,73.21,4.46,172350363.0,913456923.9,2241168.0,1984713.0,2461373.0,2229084.67,27910308.0,146649147.0,,111834715.0,14486.0,176991.0,12.52,65.79,0.16,0.85,,0.65,09:30:00,04:00:00,04:00:00,-330.0,-330.0,0.0,False,False,2
HLBZ,2021-09-17,NASDAQ,17.89,25.78,15.26,17.69,10.5,8.6,9.0,98.78,19.73,29456202.0,265105818.0,964670.0,883073.0,321348.0,723030.33,2169694.0,67742355.0,29553037.0,24711054.0,8811.0,580644.0,3.0,93.69,0.07,2.3,1.0,0.84,09:30:00,11:37:00,08:00:00,127.0,-90.0,217.0,True,False,4
ZIVO,2021-09-20,NASDAQ,5.98,7.9,4.52,4.66,3.56,2.8,2.8,113.57,5.1,9218657.0,25812239.6,107235.0,20955.0,36552.0,54914.0,8233701.0,120563723.0,22161170.0,82290683.0,30934.0,532650.0,149.94,2195.5,0.89,13.08,2.4,8.93,09:30:00,07:51:00,04:09:00,-99.0,-321.0,222.0,False,False,0
HLBZ,2021-09-21,NASDAQ,34.25,41.88,27.3,28.23,15.5,13.5,14.36,138.51,35.66,29507289.0,423724670.04,1682859.0,67742355.0,964670.0,23463294.67,4067990.0,48144961.0,17909753.0,14734291.0,17837.0,515188.0,0.17,2.05,0.14,1.63,0.61,0.5,09:30:00,11:12:00,06:00:00,102.0,-210.0,312.0,True,False,1
MRIN,2021-09-22,NASDAQ,10.58,10.88,8.43,9.21,5.73,5.1,5.69,85.94,5.91,15466680.0,88005409.2,20562706.0,1192212.0,2223289.0,7992735.67,15386117.0,145983025.0,,117062137.0,53617.0,642036.0,1.93,18.26,0.99,9.44,,7.57,09:30:00,07:00:00,10:22:00,-150.0,52.0,-202.0,False,True,2
ZIVO,2021-09-24,NASDAQ,6.7,6.98,5.16,5.45,3.69,3.43,3.45,94.2,5.1,9218657.0,31804366.65,612981.0,1438224.0,3963790.0,2004998.33,12488549.0,76356620.0,13116262.0,44143768.0,41070.0,319047.0,6.23,38.08,1.35,8.28,1.42,4.79,09:30:00,07:30:00,04:50:00,-120.0,-280.0,160.0,False,False,4
ADMS,2021-10-11,NASDAQ,7.93,8.1,7.9,8.07,4.73,4.49,4.61,72.02,3.62,45690547.0,210633421.67,63175.0,82283.0,100169.0,81875.67,7736812.0,32303148.0,18511667.0,5443397.0,9573.0,70369.0,94.49,394.54,0.17,0.71,0.41,0.12,09:30:00,06:34:00,06:30:00,-176.0,-180.0,4.0,False,False,0
FLXN,2021-10-11,NASDAQ,9.86,9.89,9.03,9.17,5.85,5.4,5.78,70.59,4.49,49403034.0,285549536.52,1360308.0,843410.0,794139.0,999285.67,4330434.0,32420967.0,,24917101.0,13444.0,151056.0,4.33,32.44,0.09,0.66,,0.5,09:30:00,07:53:00,06:30:00,-97.0,-180.0,83.0,False,False,0
PTGX,2021-10-11,NASDAQ,34.07,37.1,32.1,35.36,18.75,18.01,18.24,86.81,22.35,47671654.0,869530968.96,383573.0,381624.0,577286.0,447494.33,2686084.0,45683595.0,30386273.0,6246001.0,12512.0,340181.0,6.0,102.09,0.06,0.96,0.64,0.13,09:30:00,07:19:00,07:00:00,-131.0,-150.0,19.0,False,False,0
GRNQ,2021-10-25,NASDAQ,21.8,23.7,12.8,14.7,9.4,8.11,8.5,156.47,17.4,77201664.0,65621414.4,8351787.0,7504941.0,9870558.0,8575762.0,2794709.3,24977955.4,10995647.8,9944534.5,4983.0,42738.3,0.33,2.91,0.04,0.32,0.14,0.13,09:30:00,09:17:00,04:01:00,-13.0,-329.0,316.0,False,False,0
MARK,2021-10-25,NASDAQ,66.5,67.0,27.8,31.5,24.5,8.8,21.7,206.45,59.5,105108724.0,228085931.08,198482943.0,1120432.0,2146246.0,67249873.67,7007469.1,38617191.9,,27666405.0,17836.3,128459.1,0.1,0.57,0.07,0.37,,0.26,09:30:00,05:50:00,14:23:00,-220.0,293.0,-513.0,False,True,0
WBX,2021-10-26,NYSE,24.21,27.5,14.66,16.31,11.3,10.5,11.1,118.11,18.0,19299044.0,214219388.4,375482.0,107546.0,96698.0,193242.0,4509259.0,29855282.0,172142.0,19502606.0,18199.0,235144.0,23.33,154.5,0.23,1.55,0.01,1.01,09:30:00,09:00:00,07:15:00,-30.0,-135.0,105.0,False,False,1
CXDC,2021-10-27,NASDAQ,1.12,1.72,0.84,0.93,0.67,0.43,0.58,91.45,1.31,70569841.0,41283356.98,37196925.0,398494.0,510009.0,12701809.33,44738482.0,189534459.0,27088963.0,108582937.0,88872.0,324662.0,3.52,14.92,0.63,2.69,0.38,1.54,09:30:00,04:00:00,15:57:00,-330.0,387.0,-717.0,False,True,2
ABVC,2021-11-01,NASDAQ,8.25,11.69,5.71,6.03,2.58,2.45,2.54,224.8,9.4,27935783.0,70956888.82,538780.0,160198.0,134287.0,277755.0,8340385.0,104151026.0,14005297.0,59906414.0,30347.0,542892.0,30.03,374.97,0.3,3.73,0.5,2.14,09:30:00,04:33:00,04:00:00,-297.0,-330.0,33.0,False,False,0
OLB,2021-11-02,NASDAQ,7.86,12.8,6.52,8.6,4.7,4.51,4.59,71.24,8.65,8701532.0,39940031.88,204205.0,264339.0,353873.0,274139.0,5896955.0,222044674.0,111255379.0,70815169.0,19240.0,968990.0,21.51,809.97,0.68,25.52,12.79,8.14,09:30:00,11:28:00,08:46:00,118.0,-44.0,162.0,True,False,1
PPSI,2021-11-08,NASDAQ,5.99,12.44,5.57,10.4,3.36,3.22,3.25,84.31,9.29,8726045.0,28359646.25,53353.0,170859.0,20576.0,81596.0,25433254.0,307437094.0,199637829.0,37770501.0,83958.0,1206920.0,311.7,3767.8,2.91,35.23,22.88,4.33,09:30:00,14:27:00,08:00:00,297.0,-90.0,387.0,True,False,0
CREX,2021-11-15,NASDAQ,2.55,3.59,2.38,2.62,1.48,1.43,1.46,74.66,2.17,11937980.0,17429450.8,723412.0,134484.0,67417.0,308437.67,12887927.0,134269459.0,51508965.0,55202538.0,38083.0,388741.0,41.78,435.32,1.08,11.25,4.31,4.62,09:30:00,04:51:00,04:07:00,-279.0,-323.0,44.0,False,False,0
CSPR,2021-11-15,NYSE,6.78,6.79,6.56,6.69,3.7,3.23,3.55,90.99,3.61,41491491.0,147294793.05,2728615.0,1884822.0,3999540.0,2870992.33,3777367.0,20193484.0,,14885289.0,6988.0,67288.0,1.32,7.03,0.09,0.49,,0.36,09:30:00,08:16:00,07:27:00,-74.0,-123.0,49.0,False,False,0
LGVN,2021-11-19,NASDAQ,11.81,14.75,8.95,10.03,8.9,3.69,6.87,71.91,11.91,9678569.0,66491769.03,278500767.0,132678.0,100572.0,92911339.0,21875899.0,102959721.0,7023987.0,59675771.0,80322.0,548346.0,0.24,1.11,2.26,10.64,0.73,6.17,09:30:00,09:39:00,04:06:00,9.0,-324.0,333.0,True,False,4
ISPC,2021-11-22,NASDAQ,11.39,12.77,8.06,8.88,5.04,4.85,4.92,131.5,8.02,6996758.0,34424049.36,5605.0,47391.0,140742.0,64579.33,15184943.0,98858133.0,5228796.0,61130050.0,63622.0,595333.0,235.14,1530.8,2.17,14.13,0.75,8.74,09:30:00,09:44:00,08:00:00,14.0,-90.0,104.0,True,False,0
ISPC,2021-11-23,NASDAQ,16.84,18.5,11.2,13.19,12.77,8.06,8.88,89.68,13.75,6996758.0,62131211.04,98858133.0,5605.0,47391.0,32970376.33,9235256.0,39870050.0,,22645005.0,36752.0,310329.0,0.28,1.21,1.32,5.7,,3.24,09:30:00,07:28:00,11:44:00,-122.0,134.0,-256.0,False,True,1
KTTA,2021-11-23,NASDAQ,6.37,8.5,5.34,5.6,2.38,2.1,2.21,188.24,6.4,13208371.0,29190499.91,211465.0,213977.0,1019178.0,481540.0,21267313.0,189781444.0,74053717.0,77831076.0,74913.0,838007.0,44.17,394.11,1.61,14.37,5.61,5.89,09:30:00,10:45:00,07:19:00,75.0,-131.0,206.0,True,False,1
BFRI,2021-11-24,NASDAQ,5.98,7.36,4.75,5.22,2.7,2.37,2.63,127.38,5.11,8000000.0,21040000.0,324366.0,324893.0,108331.0,252530.0,29404473.0,226566800.0,119094834.0,60312276.0,87557.0,807394.0,116.44,897.19,3.68,28.32,14.89,7.54,09:30:00,12:25:00,07:17:00,175.0,-133.0,308.0,True,False,2
ISPC,2021-11-26,NASDAQ,18.31,24.67,16.42,17.51,11.73,9.01,10.2,79.51,19.92,6996758.0,71366931.6,11563374.0,39870050.0,98858133.0,50097185.67,8335290.0,70780996.0,37250527.0,14176892.0,34859.0,611807.0,0.17,1.41,1.19,10.12,5.32,2.03,09:30:00,11:31:00,04:00:00,121.0,-330.0,451.0,True,False,4
CPIX,2021-11-30,NASDAQ,4.13,5.48,4.03,5.03,2.25,2.2,2.2,87.73,3.28,14809628.0,32581181.6,18462143.0,21895.0,37161.0,6173733.0,12469964.0,207687987.0,79970277.0,102011059.0,38536.0,717170.0,2.02,33.64,0.84,14.02,5.4,6.89,09:30:00,11:00:00,08:27:00,90.0,-63.0,153.0,True,False,1
SYTA,2021-12-07,NASDAQ,4.7,7.2,4.52,4.6,2.89,2.5,2.76,70.29,4.7,5351695.0,14770678.2,332766.0,128856.0,383238.0,281620.0,9334396.0,160625723.0,83717489.0,57753648.0,34169.0,626803.0,33.15,570.36,1.74,30.01,15.64,10.79,09:30:00,11:28:00,04:26:00,118.0,-304.0,422.0,True,False,1
EFOI,2021-12-08,NASDAQ,3.5,4.42,3.06,3.32,2.07,1.95,1.95,79.49,2.52,5087574.0,9920769.3,44956.0,84951.0,63804.0,64570.33,23061586.0,194524736.0,16427255.0,141199931.0,75320.0,695668.0,357.15,3012.6,4.53,38.24,3.23,27.75,09:30:00,09:36:00,08:00:00,6.0,-90.0,96.0,True,False,2
GRTX,2021-12-14,NASDAQ,2.83,3.46,2.46,2.7,1.42,1.31,1.38,105.07,2.27,26438767.0,36485498.46,489497.0,582423.0,583378.0,551766.0,36558799.0,279452404.0,95351862.0,126011864.0,83011.0,709446.0,66.26,506.47,1.38,10.57,3.61,4.77,09:30:00,07:43:00,07:30:00,-107.0,-120.0,13.0,False,False,1
BRG,2021-12-20,NYSE,26.5,27.48,26.01,27.2,15.85,14.3,15.44,71.63,13.97,26270608.0,405618187.52,2180146.0,304737.0,403036.0,962639.67,2591277.0,11227560.0,803753.0,6778271.0,9236.0,71909.0,2.69,11.66,0.1,0.43,0.03,0.26,09:30:00,09:35:00,08:30:00,5.0,-60.0,65.0,True,False,0
SEAC,2021-12-22,NASDAQ,3.2,3.44,1.91,1.96,2.06,1.75,1.79,78.77,2.78,49040253.0,87782052.87,25358220.0,77998457.0,14110731.0,39155802.67,14973297.0,217909026.0,,186886875.0,32756.0,461668.0,0.38,5.57,0.31,4.44,,3.81,09:30:00,09:21:00,04:08:00,-9.0,-322.0,313.0,False,False,2
MBOT,2021-12-27,NASDAQ,9.29,9.6,7.82,8.95,5.63,5.0,5.42,71.4,5.29,7108133.0,38526080.86,128369.0,55439.0,13110.0,65639.33,13070777.0,90910299.0,2644726.0,65659700.0,52165.0,431586.0,199.13,1385.0,1.84,12.79,0.37,9.24,09:30:00,08:54:00,07:05:00,-36.0,-145.0,109.0,False,False,0
NTRB,2021-12-31,NASDAQ,5.18,8.95,4.87,7.41,2.94,2.63,2.87,80.31,6.66,7773962.0,30396191.42,62691.0,130649.0,48830.0,80723.33,15606099.83,189697501.58,61282855.86,97897649.89,57758.75,932702.75,193.33,2349.97,2.01,24.4,7.88,12.59,09:30:00,10:23:00,08:09:00,53.0,-81.0,134.0,True,False,4
IMMX,2022-01-03,NASDAQ,7.05,8.68,5.63,5.78,3.64,3.27,3.56,98.03,5.83,13228689.0,47094132.84,142281.0,95669.0,241974.0,159974.67,28342285.0,149080575.0,1327696.0,104731098.0,105094.0,756122.0,177.17,931.9,2.14,11.27,0.1,7.92,09:30:00,09:40:00,08:00:00,10.0,-90.0,100.0,True,False,0
PSTV,2022-01-04,NASDAQ,2.0,2.16,1.22,1.28,1.12,1.04,1.09,83.35,1.17,15510025.0,16918335.27,163613.0,262555.0,188679.0,204949.0,30635963.0,133835955.0,,95774567.0,75295.0,283388.0,149.48,653.02,1.98,8.63,,6.18,09:30:00,09:30:00,07:00:00,0.0,-150.0,150.0,True,False,1
LIXT,2022-01-05,NASDAQ,3.01,3.1,2.11,2.21,1.39,1.27,1.35,122.96,1.99,13746593.0,18557900.55,35004.0,31494.0,143943.0,70147.0,22120208.0,123587897.0,,92377585.0,54370.0,303474.0,315.34,1761.84,1.61,8.99,,6.72,09:30:00,09:14:00,08:30:00,-16.0,-60.0,44.0,False,False,2
TLMD,2022-02-03,NASDAQ,2.8,2.85,2.72,2.85,0.72,0.63,0.64,335.05,2.3,99274594.0,63893128.7,370407.0,491606.0,857948.0,573320.33,8818075.0,24804304.0,14807162.0,715718.0,9588.0,47478.0,15.38,43.26,0.09,0.25,0.15,0.01,09:30:00,07:54:00,07:00:00,-96.0,-150.0,54.0,False,False,3
RESN,2022-02-15,NASDAQ,4.39,4.4,4.26,4.39,1.27,1.22,1.23,256.91,3.2,66999853.0,82409819.19,1430740.0,752294.0,724632.0,969222.0,3224324.0,29339275.0,,24107365.0,3012.0,58377.0,3.33,30.27,0.05,0.44,,0.36,09:30:00,07:17:00,04:00:00,-133.0,-330.0,197.0,False,False,1
TEN,2022-02-23,NYSE,19.41,19.5,19.25,19.35,10.54,9.97,9.98,94.49,9.99,83132435.0,829661701.3,736792.0,507593.0,399136.0,547840.33,2149513.0,26311848.0,,21785719.0,4577.0,94474.0,3.92,48.03,0.03,0.32,,0.26,09:30:00,07:12:00,07:12:00,-138.0,-138.0,0.0,False,False,2
INDO,2022-02-24,NYSE,14.1,14.47,9.38,11.55,8.44,6.83,7.53,87.25,10.57,7447955.0,56083101.15,39977374.0,88200423.0,454606.0,42877467.67,5848699.0,47006364.0,9704504.0,25213318.0,21824.0,288605.0,0.14,1.1,0.79,6.31,1.3,3.39,09:30:00,06:47:00,04:00:00,-163.0,-330.0,167.0,False,False,3
HUSA,2022-03-07,NYSE,3.28,13.94,2.96,11.3,1.98,1.4,1.9,72.63,12.85,9928338.0,18863842.2,4579257.0,1294240.0,1100753.0,2324750.0,9682449.0,199764225.0,159986765.0,15981694.0,33886.0,741418.0,4.16,85.93,0.98,20.12,16.11,1.61,09:30:00,15:20:00,04:00:00,350.0,-330.0,680.0,True,False,0
ENSV,2022-03-08,NYSE,4.45,8.76,3.71,4.2,2.77,1.54,2.5,78.0,8.21,11432284.0,28580710.0,25743613.0,3330723.0,2095587.0,10389974.33,4087082.0,115257147.0,43387853.0,61826487.0,12382.0,348989.0,0.39,11.09,0.36,10.08,3.8,5.41,09:30:00,11:08:00,07:28:00,98.0,-122.0,220.0,True,False,1
USWS,2022-03-08,NASDAQ,19.2,19.98,8.64,10.5,12.84,10.02,10.5,82.86,14.87,52351768.0,91615594.0,19010979.0,6643569.0,8840005.0,11498184.33,1856782.17,11459283.5,,8398447.5,5152.33,28177.17,0.16,1.0,0.04,0.22,,0.16,09:30:00,09:12:00,12:22:00,-18.0,172.0,-190.0,False,True,1
NINE,2022-03-08,NYSE,7.07,8.1,4.75,5.66,4.2,2.16,3.59,96.94,7.06,32855054.0,117949643.86,68251420.0,6217736.0,482652.0,24983936.0,15849347.0,82068204.0,5948273.0,52725612.0,51712.0,386154.0,0.63,3.28,0.48,2.5,0.18,1.6,09:30:00,08:56:00,04:44:00,-34.0,-286.0,252.0,False,False,1
HYMC,2022-03-08,NASDAQ,1.13,1.39,0.67,1.0,0.41,0.31,0.33,242.74,1.11,60433395.0,19924890.33,6205829.0,3764575.0,509005.0,3493136.33,27454971.0,202729289.0,1509184.0,165108688.0,42329.0,261595.0,7.86,58.04,0.45,3.35,0.02,2.73,09:30:00,09:35:00,04:12:00,5.0,-318.0,323.0,True,False,1
SBFM,2022-03-09,NASDAQ,4.08,5.0,3.15,3.8,1.69,1.51,1.52,168.42,3.49,7129778.0,10837262.56,92552.0,86609.0,47719.0,75626.67,8519719.0,65874250.0,22608656.0,29029415.0,28052.0,248380.0,112.65,871.05,1.19,9.24,3.17,4.07,09:30:00,05:30:00,04:56:00,-240.0,-274.0,34.0,False,False,2
MGLD,2022-03-11,NYSE,3.9,7.11,3.75,4.11,2.5,2.0,2.17,79.72,5.11,37485959.0,81344531.03,234487.0,,,234487.0,3630797.0,89912795.0,16901485.0,62795170.0,12199.0,377890.0,15.48,383.44,0.1,2.4,0.45,1.68,09:30:00,04:07:00,04:02:00,-323.0,-328.0,5.0,False,False,4
HYMC,2022-03-15,NASDAQ,2.71,2.72,1.5,1.52,1.8,1.29,1.39,94.96,2.44,60433395.0,84002419.05,58612841.0,341474991.0,220965941.0,207017924.33,59966365.0,331341658.0,,252857580.0,110988.0,594816.0,0.29,1.6,0.99,5.48,,4.18,09:30:00,07:34:00,05:34:00,-116.0,-236.0,120.0,False,False,1
SONN,2022-03-16,NASDAQ,6.93,9.37,6.12,7.21,3.99,3.78,3.86,79.48,5.73,29702970.0,8192079.13,383434.0,531882.0,301625.0,405647.0,2324403.86,19960626.79,12968123.93,3796542.0,2321.64,17559.79,5.73,49.21,0.08,0.67,0.44,0.13,09:30:00,13:57:00,06:47:00,267.0,-163.0,430.0,True,False,2
GLG,2022-03-17,NASDAQ,2.04,2.19,1.63,1.65,1.2,1.1,1.19,72.36,1.23,207021577.0,49126220.22,18706081.0,275510.0,427734.0,6469775.0,4188325.0,16758085.4,5305680.0,6345283.6,3867.4,14063.4,0.65,2.59,0.02,0.08,0.03,0.03,09:30:00,04:00:00,14:53:00,-330.0,323.0,-653.0,False,True,3
DPRO,2022-03-22,NASDAQ,3.14,3.84,2.28,2.36,1.79,1.59,1.67,88.02,2.69,33197984.0,55440633.28,211974.0,299947.0,392127.0,301349.33,28966644.0,183842521.0,26741505.0,118260844.0,75187.0,549865.0,96.12,610.06,0.87,5.54,0.81,3.56,09:30:00,09:39:00,07:15:00,9.0,-135.0,144.0,True,False,1
CELZ,2022-03-23,NASDAQ,3.45,3.9,2.63,3.1,1.8,1.63,1.7,102.94,2.58,6514723.0,11075029.1,472384.0,1140508.0,1396962.0,1003284.67,20844197.0,140009982.0,4718207.0,104653588.0,53984.0,435227.0,20.78,139.55,3.2,21.49,0.72,16.06,09:30:00,09:31:00,06:35:00,1.0,-175.0,176.0,True,False,2
SBFM,2022-04-05,NASDAQ,6.22,6.8,4.86,5.61,2.4,2.23,2.26,175.22,4.57,7149778.0,16158498.28,133593.0,174875.0,261240.0,189902.67,34391385.0,155062899.0,11119526.0,97600329.0,138307.0,666271.0,181.1,816.54,4.81,21.69,1.56,13.65,09:30:00,09:37:00,07:29:00,7.0,-121.0,128.0,True,False,1
LIXT,2022-04-12,NASDAQ,2.5,4.95,1.78,1.84,1.24,1.08,1.1,127.27,3.87,13746593.0,15121252.3,27796.0,30778.0,10674.0,23082.67,12658291.0,183120855.0,32552946.0,126133426.0,50831.0,587742.0,548.39,7933.26,0.92,13.32,2.37,9.18,09:30:00,09:49:00,08:30:00,19.0,-60.0,79.0,True,False,1
KLDO,2022-04-13,NASDAQ,0.31,0.5,0.3,0.3,0.21,0.15,0.17,79.36,1.77,42622559.0,7331080.15,13967329.0,15062638.0,18457494.0,15829153.67,22849451.0,189994283.0,49313467.0,110861696.0,21451.0,175191.0,1.44,12.0,0.54,4.46,1.16,2.6,09:30:00,09:50:00,04:01:00,20.0,-329.0,349.0,True,False,2
IO,2022-04-20,NYSE,0.76,0.84,0.51,0.7,0.41,0.36,0.36,107.95,0.63,29617040.0,10810219.6,3895614.0,5515403.0,6136511.0,5182509.33,15991380.0,154173976.0,7571798.0,125638439.0,20968.0,169087.0,3.09,29.75,0.54,5.21,0.26,4.24,09:30:00,08:21:00,06:49:00,-69.0,-161.0,92.0,False,False,2
CYN,2022-04-21,NASDAQ,2.01,2.45,1.65,2.12,1.22,1.08,1.08,86.11,1.37,55777997.0,60240236.76,94300.0,121490.0,114419.0,110069.67,20120812.0,221419246.0,65306103.0,124636778.0,45202.0,571075.0,182.8,2011.63,0.36,3.97,1.17,2.23,09:30:00,09:58:00,08:30:00,28.0,-60.0,88.0,True,False,3
NKTX,2022-04-25,NASDAQ,14.49,18.95,14.05,18.72,8.1,7.55,7.77,86.49,11.4,33009594.0,256484545.38,110811.0,104896.0,133377.0,116361.33,11748458.0,109832042.0,83292420.0,1512158.0,52838.0,655642.0,100.97,943.89,0.36,3.33,2.52,0.05,09:30:00,15:52:00,07:03:00,382.0,-147.0,529.0,True,False,0
EVOK,2022-04-26,NASDAQ,16.8,16.8,9.99,10.32,4.92,4.36,4.72,255.69,12.48,32917901.0,12956485.83,29376.0,29299.0,72743.0,43806.0,2833719.42,17926419.42,,14370503.33,3653.08,20587.92,64.69,409.22,0.09,0.54,,0.44,09:30:00,09:29:00,08:09:00,-1.0,-81.0,80.0,False,False,1
